,0
high_snow_k,3.6839662319884288
high_unsaturated_Csmax,3.6434862660517364
high_unsaturated_Ce,1.093092136607488
high_unsaturated_beta,1.0086705198386354
high_slowhigh_k,0.0012771718012092098
general_snow_k,3.6839662319884288
general_unsaturated_Csmax,3.6434862660517364
general_unsaturated_Ce,1.093092136607488
general_unsaturated_beta,1.0086705198386354
general_lowersplitter_splitpar,0.15425766331290802
general_slow_k,0.00018985926215822515
general_lag-fun_lag-time,2.5034284721745146
general_fast_k,0.0060616487681886735
low_snow_k,3.6839662319884288
low_unsaturated_Csmax,3.6434862660517364
low_unsaturated_Ce,1.093092136607488
low_unsaturated_beta,1.0086705198386354
low_fast_k,0.0017815022716544215
